fnlwgt,age,educational-num,capital-gain,capital-loss,hours-per-week
109684,42,14,0,1741,35
23545,47,10,0,0,40
27242,42,7,0,0,60
100933,51,9,0,0,40
45508,68,3,0,0,22
69182,19,10,0,0,27
58447,43,16,99999,0,55
91689,52,10,0,0,40
111363,32,15,0,0,75
112403,28,13,0,0,40
102953,37,9,0,0,40
78913,60,10,0,0,50
69107,28,9,0,0,40
82566,51,9,0,0,50
86505,55,9,0,0,20
23813,42,10,2885,0,30
113838,34,10,0,0,45
52171,71,4,0,0,45
67433,37,9,0,0,40
39014,26,8,0,0,40
112847,33,9,0,0,40
32185,41,14,0,0,40
85126,27,9,0,0,40
113838,31,13,0,0,50
88061,45,7,0,0,40
43206,49,15,0,0,55
112115,34,15,0,1977,55
48087,40,9,7298,0,45
52052,68,11,25124,0,50
53513,23,13,0,0,45
101684,25,6,0,0,40
43479,49,10,0,0,40
24763,41,9,7443,0,40
112284,39,14,0,0,40
25803,35,9,0,0,40
82576,37,15,14084,0,36
95763,56,9,0,0,55
102559,45,11,0,0,40
75742,41,15,0,0,45
95149,55,10,0,0,99
27653,63,9,0,0,35
88215,34,14,0,0,40
48641,53,8,0,0,35
99357,35,13,0,1977,30
97863,46,11,5178,0,40
99971,45,9,0,0,50
31267,46,9,0,0,50
103260,39,13,0,0,30
106900,41,13,0,0,38
48520,30,12,0,2002,40
55527,50,12,0,0,45
29762,41,10,0,0,60
103408,38,14,0,0,40
96748,23,10,0,0,10
112967,43,10,0,0,40
35373,56,10,0,0,30
108140,38,13,2202,0,45
110458,51,13,0,0,40
61474,57,10,7688,0,45
99127,47,11,0,0,40
47932,32,9,0,0,40
116138,36,9,0,0,40
88500,47,9,0,0,35
111232,19,8,0,0,15
87928,49,11,5013,0,40
110677,23,10,0,0,15
94081,53,13,0,0,44
104501,52,10,0,0,40
70708,20,9,0,0,60
103406,47,9,0,0,40
36201,26,13,0,0,50
105516,26,13,0,0,40
43348,49,14,0,0,40
90277,26,9,0,0,40
60751,49,9,0,0,40
105491,65,13,99999,0,40
34987,40,13,0,0,53
110380,71,9,0,2467,52
31873,25,13,0,0,40
106541,34,10,0,0,40
109273,44,10,0,0,38
95490,60,9,0,0,45
82783,53,9,0,0,40
90406,35,7,0,0,40
97490,27,10,0,0,40
116991,26,9,0,0,40
107793,34,9,0,0,40
75167,30,13,0,0,55
25124,57,9,0,0,60
112137,21,10,0,0,20
58798,30,4,0,0,44
21472,25,10,0,0,22
52849,42,10,0,0,40
106347,39,10,0,0,47
109390,25,9,0,0,70
94529,35,9,0,0,40
29361,29,9,0,0,38
26254,61,9,0,0,40
54042,28,11,2463,0,35
67804,24,9,0,0,40
53481,58,14,0,0,35
99131,59,9,0,0,40
98389,36,12,0,0,44
115443,18,7,0,0,40
24896,20,9,0,0,20
83893,37,11,0,0,40
113309,23,10,0,0,40
48976,37,13,4865,0,45
35663,22,9,0,0,40
77247,40,8,0,0,50
101795,40,9,0,0,42
109240,26,13,0,0,50
41374,58,9,0,0,40
104423,27,12,0,0,40
50468,69,15,0,0,34
22186,64,10,0,0,35
37345,57,15,0,0,36
83859,40,9,0,0,30
24790,50,9,0,0,40
85440,44,9,0,0,45
20956,46,13,15024,0,40
70995,38,9,0,0,45
56201,35,10,0,0,40
54257,17,7,0,0,20
98389,35,7,0,0,40
24504,33,10,0,0,60
97142,42,4,0,0,40
96854,47,13,0,0,40
20795,51,9,7688,0,40
95519,53,9,0,0,42
112791,47,9,0,0,40
97634,58,3,0,0,40
108328,33,10,6849,0,50
83696,56,13,0,0,38
32604,56,10,0,0,40
85041,20,10,0,0,20
39182,23,9,0,0,40
116103,41,10,0,0,50
109421,48,13,0,0,55
98791,53,10,0,0,40
100079,34,13,0,0,55
66356,59,4,4865,0,40
32406,32,13,0,0,50
24967,20,9,0,0,47
51290,40,14,0,0,50
110445,53,10,0,0,60
86318,20,10,0,0,10
29235,34,12,0,0,40
43764,50,16,15024,0,50
77132,45,10,0,0,55
109667,21,10,0,0,40
102130,30,10,0,0,40
105617,23,5,0,0,40
73883,43,13,0,0,45
93272,60,4,0,0,60
35136,46,6,0,0,40
89718,36,9,0,0,40
36601,28,10,0,0,35
27821,40,11,2829,0,40
69491,34,9,0,0,40
32954,59,11,0,0,36
59184,22,12,0,0,45
96080,46,5,0,0,40
78181,18,9,0,0,20
89508,39,9,0,0,40
62952,24,9,0,0,40
101119,52,7,0,0,40
45643,19,10,0,0,25
37778,35,11,3103,0,55
32276,25,9,0,0,28
104996,55,4,0,0,50
88528,51,12,0,0,99
24723,47,6,0,0,45
100067,48,10,0,0,40
104844,19,10,0,0,15
89806,47,10,0,0,35
89347,24,7,0,0,40
96073,60,9,0,0,30
103435,31,9,0,0,50
96718,29,9,0,0,37
34419,45,10,7298,0,40
109419,25,9,0,0,40
26109,71,15,0,0,28
103948,59,9,0,0,60
40319,38,10,0,0,42
98675,17,5,0,0,20
90758,45,13,0,0,55
27153,34,9,0,0,40
83704,21,8,0,0,40
108765,59,9,0,0,50
114870,29,10,0,0,40
67794,50,9,0,0,60
55929,26,14,0,0,48
34307,26,11,0,0,65
52953,56,16,0,1669,38
38240,45,9,0,0,40
110257,56,9,0,0,40
101345,31,9,0,0,40
48751,17,7,0,0,40
37203,70,14,9386,0,30
30682,40,9,0,0,45
85389,22,9,0,0,40
42298,57,14,15024,0,40
102597,48,10,0,0,44
36885,40,10,0,0,50
28367,66,13,0,0,99
28612,63,9,0,0,70
29599,25,9,0,0,40
75256,46,9,0,0,40
76198,31,9,0,0,20
98361,55,13,15024,0,55
55921,33,11,0,0,70
25837,18,7,0,0,15
101290,41,9,0,0,40
103277,24,9,2597,0,40
73928,24,11,0,0,20
96020,28,13,0,0,40
104421,54,10,0,0,40
33309,58,9,0,0,80
57698,51,9,0,0,40
98985,40,9,0,0,50
98350,59,9,0,0,40
107373,48,6,0,0,40
114060,60,10,0,0,40
58913,53,14,0,0,42
77009,28,4,0,0,50
49087,29,11,0,0,40
53833,26,9,0,0,40
81145,22,9,0,0,25
113464,29,9,0,0,40
109530,60,11,7298,0,40
33126,43,10,0,0,50
102085,41,9,0,0,40
34374,31,15,0,0,50
58683,45,10,0,0,40
32365,55,13,0,0,45
54684,30,15,0,0,55
51579,48,13,0,0,60
40151,41,10,0,0,40
93202,71,9,0,0,16
89172,44,13,0,0,80
60661,19,9,0,0,52
115284,54,13,0,0,45
98350,61,16,0,0,40
81578,62,9,0,0,40
26842,21,10,0,0,20
114537,43,11,0,0,40
98211,44,13,0,0,40
113364,32,13,0,0,40
47247,47,10,0,0,40
50356,42,9,0,0,40
70240,42,10,0,0,40
82098,55,9,0,0,55
109532,25,8,0,0,40
111499,37,10,0,0,40
28008,25,12,0,0,40
117073,36,9,0,0,40
37546,31,13,0,0,40
53569,39,11,0,0,40
113364,32,10,0,0,30
99065,39,10,0,0,39
112941,33,9,0,0,40
37438,55,11,0,0,40
70985,32,11,0,0,40
48087,43,9,0,0,40
114045,62,9,0,0,35
69251,60,14,0,0,38
37332,19,9,0,0,20
35865,19,10,0,0,30
93318,65,10,0,0,45
110747,51,9,0,1887,40
34458,47,9,0,0,40
55465,20,9,0,0,35
26672,42,11,0,0,60
98361,59,7,0,0,40
33865,47,10,0,0,48
75313,40,13,7688,0,66
100579,29,11,0,0,40
98061,42,11,0,0,50
95691,25,9,0,0,30
65038,23,9,0,0,40
66624,71,13,0,2392,60
76487,42,9,0,0,45
82041,17,7,0,0,40
106110,45,10,0,0,99
90692,27,11,0,0,40
57101,51,5,0,0,40
68729,26,9,0,0,50
99373,42,9,0,0,40
95654,37,6,0,0,35
39239,42,14,0,0,70
72744,32,9,0,0,40
33374,28,7,0,0,35
83601,77,15,0,0,40
40956,68,13,0,0,25
97128,61,13,0,0,45
91949,43,9,0,0,40
103684,79,9,0,0,40
110188,35,13,0,0,40
112358,30,13,0,0,60
48120,49,9,1506,0,40
108892,18,7,0,0,12
24961,32,11,0,0,40
33798,29,9,0,0,45
58972,38,9,0,0,50
91547,29,10,0,0,40
112271,37,7,0,0,40
109621,28,12,0,0,40
104858,36,10,0,0,56
99270,39,9,0,0,40
116489,21,10,0,0,60
112819,23,9,0,0,40
64216,49,9,0,0,90
18827,26,10,0,0,40
29276,65,4,0,0,24
104501,52,10,0,0,60
85625,27,9,0,0,22
73715,37,10,0,0,40
98738,49,9,0,0,40
96129,43,7,0,0,60
79303,30,11,0,0,60
36271,42,13,0,0,40
105748,64,9,0,0,40
82628,90,9,2964,0,12
107916,36,9,0,2002,40
95647,27,13,0,0,40
74539,18,6,0,0,20
84610,19,10,0,0,30
96930,63,12,0,0,40
115602,54,9,0,0,40
113163,21,10,0,0,50
106679,42,9,0,0,50
46094,42,13,0,0,33
76313,28,10,0,0,60
55191,40,10,0,0,40
115422,56,9,0,0,40
111319,35,12,0,1887,45
92262,28,13,0,0,40
107682,45,9,0,0,40
71209,61,9,0,0,45
100313,59,9,0,1887,40
105803,37,9,3103,0,45
64940,28,10,0,0,30
39581,41,10,0,0,24
106014,34,10,0,0,60
25265,21,11,0,0,30
71860,29,9,0,0,60
113550,22,9,0,0,40
83046,47,13,0,0,40
47902,41,13,0,0,50
104737,29,9,0,0,60
112847,36,13,0,0,40
34572,32,9,0,0,65
104045,26,13,0,0,40
57665,49,13,0,0,40
32059,18,7,0,0,40
37210,34,9,0,0,50
99131,59,14,0,0,40
67053,29,9,0,0,40
111949,43,9,0,0,35
99199,21,14,0,0,15
34446,45,9,0,0,50
85874,39,9,0,0,40
37170,67,4,0,0,3
30912,28,9,0,0,40
35448,23,10,0,0,25
102723,19,10,0,0,40
110138,25,9,0,0,40
107452,21,9,0,0,40
37023,26,10,0,0,78
78247,38,10,0,0,40
68895,26,9,0,0,50
56658,27,9,0,0,8
111128,36,10,0,0,60
73037,28,6,0,0,30
56480,57,9,0,0,1
115932,41,10,99999,0,50
94242,72,10,0,0,16
101266,30,9,0,0,40
105281,56,9,0,1974,40
39530,48,9,0,0,40
90752,25,13,0,0,50
31588,53,13,0,0,52
115244,22,12,0,0,40
66824,27,13,3325,0,43
52240,48,11,0,0,25
35305,52,4,0,0,7
68268,62,9,0,0,40
56841,49,13,0,0,70
42703,42,9,0,0,40
99527,39,9,0,0,40
95654,38,9,0,0,60
89346,67,13,0,0,40
94392,26,7,0,0,20
32763,17,6,0,0,15
53271,29,13,0,0,40
84657,28,13,0,0,40
30656,24,9,0,0,20
113501,27,14,0,0,45
84977,27,9,0,0,40
115289,38,9,0,0,40
72619,49,10,0,0,50
41865,17,6,0,0,25
99369,29,13,0,0,50
71475,20,10,0,0,40
99925,50,9,0,0,32
111130,55,12,0,0,40
34037,42,16,0,0,50
91608,46,13,0,0,40
112900,33,9,0,0,40
113390,46,14,0,1740,60
22494,39,13,0,0,40
77146,35,13,0,0,45
82797,47,13,0,0,50
98656,32,14,0,0,40
98752,52,5,0,0,40
113324,43,9,0,1902,40
39764,20,9,0,0,40
76968,69,5,0,0,25
37933,29,10,2174,0,40
38772,21,10,0,0,20
33795,42,9,0,0,45
47686,48,7,0,0,40
101283,30,10,0,0,40
113838,32,10,0,0,40
44791,45,13,0,0,40
31964,38,5,0,0,40
89182,57,9,0,0,40
97823,63,7,0,0,40
94885,50,13,0,0,45
90705,32,9,0,0,60
108293,37,12,0,0,38
83451,18,9,0,0,30
98116,81,13,0,0,50
88368,41,9,0,0,50
84402,46,13,0,0,45
34626,56,10,0,1980,40
48014,34,13,0,0,35
85708,30,9,0,0,40
98765,45,9,0,0,40
113870,28,9,0,0,40
74275,52,10,7298,0,45
112271,35,13,0,0,50
105650,32,9,0,0,50
56582,22,9,0,0,50
51579,47,10,0,0,50
55854,41,13,0,0,56
28996,36,9,0,0,40
116084,64,9,2635,0,40
84848,35,10,0,0,40
108320,37,13,0,0,45
106377,48,16,0,0,65
58305,33,11,0,0,40
68985,54,14,0,0,55
50132,27,10,0,0,50
78707,57,9,0,0,40
69132,29,15,99999,0,60
113099,25,9,0,0,40
34446,49,10,0,0,40
95902,43,12,0,0,40
77313,44,10,0,0,38
117059,46,11,0,0,60
82393,22,5,0,0,40
72896,46,5,0,0,43
117363,22,10,0,0,35
38948,37,9,0,0,50
117236,68,13,20051,0,45
63434,19,8,0,0,30
113176,53,9,2597,0,40
108454,34,10,0,0,45
107801,24,9,0,0,40
55291,33,14,0,0,40
112840,57,14,0,0,55
53833,51,9,0,0,46
89419,18,9,0,0,10
25631,21,10,0,0,40
35576,54,10,0,0,40
89559,37,9,0,0,40
21698,51,9,0,0,40
98010,49,13,0,0,50
106627,41,12,0,0,50
63734,17,6,0,0,20
111256,18,9,0,0,20
111483,40,13,0,0,40
23686,50,10,0,0,35
95530,32,10,0,0,40
116934,21,10,0,0,40
100950,34,11,0,0,40
56651,44,13,0,0,52
107231,48,15,99999,0,50
44363,25,9,0,0,35
34632,61,8,0,0,40
24008,21,10,0,0,35
97562,58,9,0,0,38
32126,35,13,0,0,40
54953,38,10,0,0,38
103580,54,12,0,0,55
117357,55,16,0,0,70
60269,35,9,0,0,60
102858,34,9,0,0,40
74895,46,12,0,1485,55
113688,31,9,0,0,40
76142,56,9,0,0,40
38795,53,5,0,0,40
56118,39,9,0,0,40
34848,33,10,0,0,40
66360,65,7,6418,0,35
70209,48,10,0,0,20
115438,28,13,0,0,40
106698,44,9,0,0,40
100313,58,10,0,1902,40
32016,41,9,0,0,62
117028,31,9,0,0,40
97355,34,10,0,0,60
87006,27,10,0,1579,40
112158,35,6,0,0,40
69758,43,12,0,0,40
88019,54,10,0,0,55
89041,52,9,0,0,40
98350,46,6,0,0,37
116391,44,13,0,0,40
67793,18,9,0,0,60
71076,18,9,0,0,40
90245,70,9,0,0,5
80479,35,11,0,0,40
108808,35,9,0,0,50
91666,31,9,0,0,60
63704,31,13,0,0,40
56340,28,13,0,0,20
61499,22,9,0,0,40
107218,36,10,0,0,55
69911,23,1,0,0,15
51264,37,11,0,0,40
95423,29,9,0,0,80
46990,40,16,0,1977,20
75012,44,9,0,0,80
34452,28,15,0,0,40
78247,35,11,0,0,50
104896,75,9,2653,0,20
76641,79,14,20051,0,40
47541,20,10,0,0,30
43003,19,10,0,0,20
104501,50,9,0,0,40
65743,24,13,0,0,30
110199,58,4,0,0,40
60722,26,13,0,0,40
108890,47,9,1831,0,38
29320,42,15,0,0,60
31438,36,9,0,0,43
97306,32,13,0,0,48
29582,18,7,0,0,40
110226,29,14,0,0,65
115496,33,16,0,0,60
105817,27,13,0,0,45
36327,54,4,0,0,50
33423,23,10,0,0,30
111450,24,9,0,0,40
115289,39,10,0,1380,70
74879,50,9,0,0,40
117312,38,9,15024,0,40
70761,40,12,0,0,40
53481,58,13,0,0,70
74795,78,12,0,0,4
94937,43,13,0,0,28
50053,26,13,0,0,55
97005,53,9,0,0,46
54440,18,10,0,0,30
81859,52,9,0,0,48
42044,37,10,0,0,84
27432,54,9,0,0,40
29261,27,10,0,0,50
110142,18,9,0,0,30
35969,46,13,0,0,51
113324,64,9,0,0,40
89681,65,14,0,0,99
102308,45,14,15024,0,60
94559,38,13,7688,0,50
108019,26,9,3325,0,40
53373,32,10,0,0,36
98155,26,9,0,0,55
102766,21,10,0,0,40
78529,27,9,0,0,15
33117,31,14,0,0,45
91901,80,9,0,0,25
108557,48,10,3325,0,60
20323,63,10,0,0,40
53123,45,7,0,0,25
34080,34,11,0,0,40
40052,21,10,0,2001,45
77336,52,11,0,0,40
60981,18,10,2176,0,35
77884,59,11,0,0,40
34443,22,9,0,0,25
41356,20,12,0,0,32
104501,54,10,15024,0,40
111567,32,9,0,0,49
63861,30,12,0,0,40
112403,29,10,0,0,35
83610,49,13,7688,0,66
100651,45,9,0,1980,40
87891,31,10,0,0,40
27494,34,9,0,0,48
96635,41,9,0,0,60
109856,56,13,15024,0,50
82393,33,9,0,0,40
56026,32,13,0,0,45
117158,43,10,0,0,45
110820,59,9,0,0,38
92531,32,9,0,0,40
101017,53,9,0,0,35
49595,48,14,0,0,72
108185,66,5,0,0,40
20534,45,10,0,0,41
78765,43,10,0,0,40
99076,25,13,2597,0,50
72844,45,9,0,0,46
20057,34,10,0,0,38
78291,31,13,0,0,40
87247,59,6,0,0,40
62535,28,9,0,0,43
56582,21,10,0,0,10
111520,28,7,0,0,40
110164,28,10,0,0,24
89991,21,10,0,0,40
112797,41,14,0,0,60
76008,45,13,0,0,50
25497,25,13,0,0,40
102771,45,9,0,1887,40
30916,39,9,0,0,40
73883,40,10,0,0,40
43535,22,10,0,0,40
104509,32,9,0,0,25
52327,36,14,0,0,40
84119,32,9,0,0,45
47429,29,9,0,0,40
40200,52,10,0,0,35
117158,43,13,15024,0,60
101761,31,9,0,0,51
37745,69,11,0,0,8
100605,24,10,0,0,14
109053,22,8,0,0,40
106039,27,13,0,0,50
36480,50,9,0,0,40
65738,39,14,0,0,32
110171,46,14,15024,0,50
106347,31,10,0,0,40
96445,18,10,0,0,24
102632,22,10,0,0,45
103632,23,9,0,0,40
20795,50,9,0,0,60
53206,32,13,0,0,50
113364,30,9,0,0,40
79586,35,14,0,0,40
53835,40,13,0,0,50
77665,21,10,0,0,35
107746,20,7,0,0,40
27886,60,10,0,0,40
106648,63,9,0,0,25
105252,67,14,0,0,40
112512,36,8,0,0,40
21856,27,10,0,0,40
77009,29,7,0,2754,42
36539,33,13,0,0,40
113364,30,10,0,0,40
31478,49,4,0,0,99
32855,56,9,0,0,40
83043,63,13,0,2179,45
105862,40,13,5455,0,40
82572,46,9,0,0,40
39236,22,10,594,0,25
108100,45,13,99999,0,25
82297,42,4,0,0,50
109273,42,10,0,0,40
86805,36,10,7298,0,39
43945,41,4,0,0,40
24712,49,13,0,0,35
115387,62,9,0,0,40
30035,20,12,0,0,40
64980,40,10,0,0,55
89413,42,8,0,0,40
54611,42,10,0,0,40
103925,37,10,0,0,40
100800,41,14,7298,0,70
97883,49,13,0,0,40
91911,53,9,0,0,48
37987,45,10,0,0,45
44434,48,14,0,0,61
114362,58,10,0,0,30
102945,38,13,0,0,52
87561,30,10,0,0,60
23324,28,10,0,0,40
117313,46,5,0,0,40
53812,53,10,0,0,54
31432,46,9,3103,0,52
112383,30,9,0,0,45
27207,32,6,0,0,50
46712,30,9,0,0,40
98630,56,4,0,0,40
112262,44,13,5178,0,40
58213,69,13,20051,0,45
92288,42,14,0,0,40
109001,28,14,0,0,38
106765,81,10,0,0,4
87535,31,10,0,0,25
51498,25,8,0,0,40
113324,44,9,0,0,40
34180,38,10,0,0,35
116933,50,9,0,0,33
40681,33,12,0,0,40
95108,29,9,0,0,40
90897,36,12,0,0,40
33126,41,13,0,0,40
53147,25,13,0,0,50
64520,22,8,0,0,30
38822,71,14,99999,0,40
68461,62,16,0,0,40
85341,48,9,0,0,40
80058,34,15,0,0,50
54342,51,15,27828,0,60
117222,20,9,0,0,50
63299,46,9,0,0,50
38312,39,10,0,0,40
83953,40,10,0,0,50
101383,43,9,0,0,40
46704,53,14,0,0,50
58930,41,13,0,0,40
67725,48,13,0,0,45
25139,20,10,0,0,40
51089,36,13,0,0,60
35595,34,13,0,0,30
61299,36,10,0,0,40
70884,44,9,0,0,60
43738,64,16,0,0,80
51985,22,10,0,0,30
105384,61,13,0,0,40
109039,22,9,0,0,55
74334,42,14,0,0,40
47462,64,10,0,0,35
29591,44,13,0,2258,40
114691,31,9,0,0,40
114691,31,9,0,0,40
42017,51,10,0,0,40
29444,28,9,0,0,40
45814,67,4,0,0,40
29957,26,14,0,0,25
80680,39,10,0,0,40
32801,50,13,0,0,40
55360,28,10,0,0,50
45156,43,10,0,0,60
73161,34,9,0,0,40
32897,38,7,0,0,40
41901,41,10,0,1408,40
34378,38,9,0,0,55
81513,48,13,0,0,50
106780,18,10,0,0,12
26490,48,13,0,0,20
21154,24,10,0,0,30
101260,39,9,0,0,40
103277,24,13,0,0,50
98926,57,10,0,0,16
104509,34,14,0,0,40
110964,36,13,0,1672,38
111483,41,9,0,0,40
77845,18,10,0,1602,15
113504,32,13,0,0,40
100345,23,13,0,0,20
43313,63,6,0,0,40
79870,32,10,2597,0,40
100067,46,7,0,0,35
61559,31,9,0,0,50
22641,35,9,0,0,40
107411,29,10,0,0,40
115963,30,4,0,0,42
80638,39,10,0,0,84
103435,33,11,0,0,45
107479,38,5,0,0,12
85690,19,9,0,0,30
45713,23,10,0,0,40
67808,17,6,0,0,40
113936,24,13,0,0,40
72953,21,10,0,0,40
33087,22,9,0,0,45
106153,29,9,0,0,50
29444,22,8,0,0,50
105021,37,13,0,0,50
94413,34,10,0,0,40
20534,45,10,0,0,84
76460,43,9,0,0,40
27255,21,10,0,0,40
69847,23,13,0,0,20
104993,25,5,2907,0,40
93227,41,13,0,1977,60
61885,59,8,0,0,35
52532,36,16,0,1887,50
75804,59,9,0,0,65
107682,49,10,0,0,38
59287,46,10,0,0,40
112077,35,9,5013,0,40
62793,49,9,0,0,40
89667,74,13,0,0,35
95078,19,9,0,0,15
101320,45,9,0,0,40
99897,27,10,0,0,40
104892,41,10,2829,0,40
43716,33,10,0,0,4
109463,62,10,0,1617,33
39478,20,10,0,0,70
33363,28,9,0,0,70
49436,39,12,0,1380,40
104521,45,10,0,0,40
21101,60,9,0,0,50
36177,49,13,0,0,45
102350,38,10,0,0,40
87569,23,10,0,0,40
33798,45,14,0,0,40
39092,26,10,4064,0,50
48271,45,10,0,0,40
32477,19,10,0,0,20
33310,43,9,0,0,40
49657,35,13,7298,0,40
98005,17,7,0,0,16
98360,36,9,0,0,40
52738,38,10,0,0,40
34918,24,11,0,0,38
94954,36,9,0,0,40
84366,29,6,0,0,40
30759,41,4,0,0,60
111994,33,10,0,0,45
71592,19,10,0,0,40
99185,40,12,0,0,40
102476,26,9,0,0,50
84560,29,9,0,0,40
34816,21,11,0,0,12
33304,53,10,0,0,40
106548,26,9,0,0,50
101885,23,6,0,0,40
48102,56,10,0,1977,50
96609,51,10,0,0,40
84257,24,13,0,0,50
73434,46,14,0,0,45
115411,44,10,0,0,40
101709,42,11,2885,0,40
105936,40,9,0,0,38
100480,50,14,0,0,60
105116,65,10,2346,0,40
78765,42,10,0,0,90
98427,42,9,0,0,35
68642,28,9,0,0,46
65920,30,9,0,0,40
77884,62,3,0,0,40
107850,69,14,6514,0,40
78529,46,13,0,0,60
43206,48,15,0,0,25
35557,54,10,7298,0,50
59313,36,10,0,0,40
110954,52,9,0,0,45
90159,36,10,0,0,40
43348,49,16,99999,0,70
34278,42,10,0,0,50
37778,37,11,0,0,54
61885,47,13,0,0,40
32334,36,11,0,0,50
36851,27,13,0,0,41
33109,46,9,0,1741,40
102628,47,14,15024,0,55
86459,37,12,0,0,50
99893,17,7,0,1602,40
100270,28,13,0,0,40
115700,36,9,0,0,50
105478,53,13,0,2415,40
83671,31,10,0,0,40
86185,42,10,0,0,40
26009,30,9,0,0,35
32878,41,13,0,0,45
99199,21,9,0,0,36
117295,50,6,0,0,40
65704,22,9,0,0,40
76720,62,13,0,0,40
96268,25,7,0,0,40
86872,26,9,0,0,40
100863,31,14,0,0,50
34377,49,8,0,0,40
98211,44,13,0,0,55
108273,17,6,0,0,12
101722,49,15,0,0,60
90934,34,11,0,0,40
30813,63,14,0,0,50
66755,42,4,0,0,40
103323,38,10,7688,0,40
29145,37,13,0,0,50
20795,51,10,0,0,40
102202,45,11,0,0,40
95299,30,9,0,0,40
84587,61,11,0,0,40
29859,63,9,0,1485,40
109001,29,10,0,0,35
32950,21,10,0,0,40
108366,37,13,0,0,46
29393,42,10,0,0,40
109517,63,10,0,0,43
50567,45,9,0,0,40
48542,30,8,0,0,40
67339,41,13,0,0,40
25031,51,10,0,0,10
26892,40,13,7298,0,50
30030,57,9,0,0,40
41591,38,13,0,0,30
78567,18,10,0,0,30
114765,35,13,0,0,40
104334,42,9,0,0,40
48214,30,14,0,0,50
38240,48,9,0,0,40
54190,46,9,0,0,60
93997,60,13,15024,0,45
112497,37,15,0,0,50
107814,72,14,2329,0,60
93618,47,10,0,0,33
50093,40,14,0,0,20
108505,25,9,0,0,45
106566,69,16,0,0,50
74791,36,13,0,0,60
102533,28,10,0,0,40
94809,47,11,0,0,45
114912,30,13,3103,0,60
112269,19,10,0,0,40
95435,50,4,0,1579,65
62932,33,9,0,0,40
109564,26,9,0,0,40
66872,26,8,0,0,98
89922,56,9,3103,0,45
95763,58,10,0,0,60
29115,44,10,0,0,40
66638,26,13,0,0,50
53926,39,13,0,0,40
43739,19,9,0,0,40
114797,45,9,0,0,40
67320,60,9,0,0,40
53147,28,13,0,0,40
13769,23,10,0,0,30
112362,41,9,0,0,38
106014,32,10,5178,0,50
113838,32,10,0,0,99
48343,51,14,7298,0,50
64102,59,4,0,0,20
51961,28,10,0,0,24
50748,49,13,1506,0,35
66434,28,6,0,0,15
37918,26,9,0,0,60
111020,40,9,0,0,40
114150,25,9,0,0,40
80165,27,10,0,0,20
85572,29,7,0,0,5
116632,40,13,0,0,40
75785,56,9,0,0,40
28572,36,10,0,0,50
31143,26,9,0,0,45
111296,23,7,0,0,50
58582,31,10,0,0,46
114185,34,13,0,0,50
41099,27,10,0,0,50
33117,31,9,0,0,50
42938,61,13,0,0,7
80743,36,9,0,0,40
60331,23,10,0,0,50
96483,21,10,0,0,12
35330,35,9,0,0,40
73199,41,13,0,0,40
27661,43,14,0,0,45
89413,40,9,0,1672,40
31826,64,9,0,0,45
45937,35,9,0,0,40
114733,32,13,0,0,35
97778,50,9,0,0,40
82622,35,9,0,0,40
48014,30,14,0,0,40
50276,31,13,0,0,60
75993,43,10,7688,0,40
115439,55,15,99999,0,40
24384,59,9,0,0,40
65225,22,6,0,0,40
27466,60,10,0,0,40
38645,27,13,0,0,40
35724,30,15,0,0,45
103474,38,13,0,0,45
38312,38,13,15024,0,65
36924,41,10,0,0,40
52634,54,10,0,0,40
91959,40,13,0,0,46
83800,65,10,0,0,27
114483,25,10,0,0,50
80312,25,11,4865,0,40
108386,30,12,0,0,40
88019,54,9,0,0,32
100662,32,5,0,0,40
100903,25,13,0,0,25
96190,51,10,0,0,40
99434,54,9,0,0,40
87510,59,9,0,0,40
37932,20,9,0,0,50
108837,34,10,0,0,40
110669,47,13,0,0,50
45427,30,11,0,0,49
71864,23,10,0,0,35
111883,31,9,0,0,40
83879,28,9,0,0,40
29254,34,10,0,0,70
27539,50,10,7688,0,40
26721,60,10,0,0,40
98418,59,9,0,0,20
29814,36,9,0,0,50
79923,33,10,0,0,20
73746,56,10,0,0,50
60641,61,13,0,0,45
89326,26,13,0,0,40
82815,78,10,0,0,3
26683,55,9,0,0,60
98776,36,10,0,0,30
81534,75,9,0,0,35
35945,36,9,0,0,50
36876,67,9,0,0,55
117363,23,13,0,0,40
25386,25,11,0,0,40
72119,24,13,2202,0,30
19302,32,12,0,0,56
36999,41,14,0,0,75
79827,61,9,0,0,50
103925,38,9,0,0,35
106679,41,14,27828,0,50
61985,48,5,0,0,20
110862,40,12,0,2377,50
74883,32,13,0,0,40
98642,51,9,14084,0,40
103651,30,7,0,0,35
80896,61,14,0,0,45
38950,45,13,0,0,40
107801,22,11,0,0,40
105150,38,13,0,0,45
82560,25,12,0,0,43
55965,71,4,0,0,10
62258,44,7,0,0,40
97789,25,13,0,0,50
111415,34,9,0,0,70
32896,45,3,0,0,35
72355,19,10,0,0,20
112291,17,7,0,0,12
28375,61,14,0,0,70
88675,60,9,0,0,40
37997,41,8,0,0,84
104501,50,9,0,1980,40
56121,30,9,0,0,40
116910,34,9,0,0,50
113094,52,13,0,1092,40
72143,24,13,0,0,20
23494,65,10,0,2174,40
57723,17,7,0,0,30
41356,20,10,0,0,40
59335,28,13,0,0,15
114746,32,9,0,0,60
82488,28,9,0,0,40
48014,32,10,0,0,35
39386,30,10,0,0,99
37394,56,14,0,0,40
115426,30,13,0,0,40
